"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9903",1073.05652418212,-0.0865891116074873,0.138565191407681,-0.624898004526463,0.532038002097775,0.999874888188067
"107984913",57.1004018046923,-0.156276136595928,0.281229955577988,-0.555688089039972,0.578424100490368,0.999874888188067
"148479",251.369736224119,0.0366825898569433,0.115480448321224,0.31765195225867,0.750748961336323,0.999874888188067
"90326",295.452497484104,0.170011393533383,0.156227907160934,1.08822678753708,0.276495001807983,0.999874888188067
"55735",720.327097877699,0.240530344585552,0.16873473016222,1.42549399494881,0.154014454730027,0.999874888188067
"23261",4876.77729950299,0.055314622886709,0.112690323487767,0.4908551255753,0.623528917650677,0.999874888188067
"105376692",19.1667994954598,-0.520093929853499,0.377087422856305,-1.3792396625535,0.167820872964248,0.999874888188067
"102725193",18.3780047042206,0.495923023622473,0.344700938769129,1.43870517264424,0.150234073166797,0.999874888188067
"101928836",11.8684037105716,-0.292640933327583,0.422424336178913,-0.692765326862318,0.488456834975742,0.999874888188067
"105376689",137.350559088442,-0.213845109958313,0.259308934632163,-0.824673126908094,0.409557192391787,0.999874888188067
"9341",1031.27820509314,-0.373635529719328,0.217986362954777,-1.7140316699391,0.0865229096422165,0.999874888188067
"8863",1608.17442223939,0.334994516737534,0.293325335840629,1.14205789887699,0.253429953886063,0.999874888188067
"11315",1257.07855454711,0.00902218229453244,0.240521755257666,0.0375108783189577,0.970077666607935,0.999874888188067
"54206",586.033768486656,-0.0878210406440265,0.184497129592173,-0.476002205769558,0.63407280645649,0.999874888188067
"50651",190.224172923993,0.143418730639109,0.151025597326799,0.94963193774874,0.342299304409574,0.999874888188067
"473",4043.99500194626,0.0488536059430463,0.124295788259284,0.393043132251083,0.69428762471955,0.999874888188067
"102724552",44.9998599995339,-0.38027486882346,0.224326404607912,-1.69518550207285,0.0900402363051303,0.999874888188067
"106632271",4.51360156574075,-0.52474715096264,0.548778327305037,-0.956209684044174,0.338966308326738,0.999874888188067
"2023",6981.18119482884,-0.00317487935588906,0.261590263543907,-0.0121368406945932,0.990316439929527,0.999874888188067
"100505975",5.9280053823443,0.161502981376107,0.541340409812832,0.298339045910033,0.765444406043893,0.999874888188067
"6518",280.072538009477,0.0495182925537297,0.46861020886049,0.105670537298243,0.915843757269044,0.999874888188067
"80045",19.4258787115226,-0.150546593258325,0.297711008599543,-0.505680303749965,0.61308109739347,0.999874888188067
"106614088",66.7379630226925,-0.145156956952378,0.239177797264703,-0.606899798444626,0.543917411895761,0.999874888188067
"102724571",15.4832451594993,-0.0246185163310771,0.381769653562345,-0.0644852625172231,0.948583841494422,0.999874888188067
"9563",804.287245099536,-0.0407735759936957,0.179934035466371,-0.226602909716412,0.820732529521061,0.999874888188067
"80176",127.639044313488,-0.127710021794508,0.220468641062202,-0.579266154039914,0.56240959936409,0.999874888188067
"100506022",31.6013798169025,-0.28973442584275,0.29271582472405,-0.989814698661711,0.322264699047442,0.999874888188067
"84275",326.583581251583,0.0385641929564034,0.205075933136933,0.188048360265918,0.850838741343447,0.999874888188067
"199953",301.469281274293,0.228282184129931,0.239499571295408,0.953163226536046,0.340507375185476,0.999874888188067
"107985734",7.25923254179342,-0.0682513479170737,0.492050470728779,-0.138708022809096,0.889680878105631,0.999874888188067
"5293",591.016529787896,0.140472100986358,0.14080319473092,0.997648535282211,0.318449817054184,0.999874888188067
"22883",10814.4270664038,0.0937606444597622,0.189040318361112,0.495982260676567,0.619906926708277,0.999874888188067
"56998",551.085035882357,0.132923211165532,0.167825073050435,0.792034281585481,0.428340687447096,0.999874888188067
"105376717",29.0901090212297,0.348563812723041,0.265323434779464,1.31373172148463,0.188936501982337,0.999874888188067
"84328",789.494273369015,-0.264757804274895,0.134007843029253,-1.97568887230803,0.048190026001551,0.999874888188067
"64802",180.799147586282,-0.168720815567106,0.133012832488126,-1.2684551739184,0.204635448999411,0.999874888188067
"113391335",10.5660596483763,-0.635849146591601,0.451483801682455,-1.40835428474312,0.159026188804656,0.999874888188067
"116362",45.2962855708629,-0.129098165239845,0.342283126151492,-0.37716777537759,0.706048926395925,0.999874888188067
"10277",2140.21159344926,0.0873974362979118,0.146731241281298,0.595629366552981,0.551422853979666,0.999874888188067
"23095",19097.0593331043,-0.0845102408007792,0.116830835501553,-0.723355614448684,0.469461432989286,0.999874888188067
"105376725",108.498514814337,0.078755017438743,0.234011099675581,0.336543939787148,0.736460722696092,0.999874888188067
"5226",708.256838364093,-0.0830227722077512,0.145976531635325,-0.568740545330647,0.569532227958453,0.999874888188067
"100526739",65.2831123120681,-0.0312498902052103,0.169480234015217,-0.18438663592124,0.853710153067208,0.999874888188067
"378708",52.1699065855956,-0.040214155325288,0.176515568169355,-0.22782214476802,0.819784510319801,0.999874888188067
"1325",36.716442556495,0.00622005455468437,0.205363943739947,0.0302879582530847,0.975837400090206,0.999874888188067
"1676",726.7332375539,-0.163416439175376,0.135354751395008,-1.20731956204828,0.227309099883067,0.999874888188067
"5195",315.570325909809,0.0982453849714521,0.11902726305403,0.825402369597088,0.409143190070584,0.999874888188067
"54897",48.4929473490617,0.435279010886927,0.273095936489212,1.59386850087431,0.110965490847414,0.999874888188067
"23435",1654.69682606252,0.00585279992088096,0.105348130347772,0.0555567517103517,0.955694918394717,0.999874888188067
"10747",196.389157119124,-0.130079608453129,0.296948783931247,-0.438054019723638,0.661347124672943,0.999874888188067
"6723",185.821757766823,0.143393037808973,0.14127361710292,1.01500223997598,0.310104759747934,0.999874888188067
"5394",1437.46125456321,0.62690889944237,0.378365127670042,1.65688868660505,NA,NA
"105376736",35.2052881953308,0.494044313856303,0.289327717016307,1.70755957621736,0.0877180944676742,0.999874888188067
"2475",2656.12004852119,0.183474090263962,0.12829196131993,1.43012927993533,0.152679917985106,0.999874888188067
"100873935",50.4564904416511,-0.077693940948803,0.190809212122871,-0.407181289018541,0.683874843056777,0.999874888188067
"10218",61.5750869076506,-0.243338571052416,0.187271999744485,-1.29938576714313,0.193811573670665,0.999874888188067
"29914",287.229834450994,-0.00302934649486116,0.127371178309862,-0.0237836105079559,0.981025213272466,0.999874888188067
"105376737",9.34906529730578,0.142642539975918,0.569880886324144,0.250302376161435,0.802353519034073,0.999874888188067
"105376740",6.78241446393892,-0.048696316029497,0.485457925912573,-0.100310064848476,0.920098167203185,0.999874888188067
"57540",261.956644653975,0.485912185057824,0.196646383493644,2.47099476952003,0.0134737789425989,0.999874888188067
"112268221",43.7150050973966,0.25776674737421,0.205847065918158,1.25222453973036,0.210488056478052,0.999874888188067
"26232",800.834741723992,0.151556022845262,0.185605038029801,0.816551234029152,0.414184933254964,0.999874888188067
"93611",1408.42117951938,0.434885416924536,0.197235094400598,2.20490890957394,0.0274604871851714,0.999874888188067
"26270",108.659748312427,0.641173727322577,0.317560087343559,2.01906269986917,0.0434807030924232,0.999874888188067
"10459",143.580653346767,-0.289169860339378,0.154334815740642,-1.87365280446717,0.0609782948786153,0.999874888188067
"374946",53.2469892769703,0.291310269504605,0.388720935878956,0.749407203514544,0.453611810533927,0.999874888188067
"57085",85.435371816697,0.0141231958567216,0.308989088541154,0.0457077494982174,0.963543187060425,0.999874888188067
"284498",123.081293743586,0.00594497314982922,0.190873646460825,0.0311461181784954,0.975153010505439,0.999874888188067
"4524",666.417772460439,0.213789535413945,0.212651751225542,1.00535045764658,0.314728126595396,0.999874888188067
"1185",1504.55980734754,-0.0769476619179454,0.0794307307567114,-0.968739191807622,0.332675332945275,0.999874888188067
"100379251",159.564119464016,-0.0414212794237375,0.127859903857103,-0.323958318238925,0.745969591092488,0.999874888188067
"4878",12.6872990246407,0.199763106680097,0.35529347892521,0.562248165331928,0.573946949235091,0.999874888188067
"26829",5.67172499223823,0.171148649834325,0.558891130974698,0.306228960076436,0.759430323935385,0.999874888188067
"90231",416.761619449796,0.091470612057642,0.135741460770464,0.673859051895108,0.500400927533533,0.999874888188067
"5351",485.394791110295,0.188424064596992,0.22890016619838,0.823171375217315,0.41041054443899,0.999874888188067
"9927",2767.18789525409,0.0277432581202219,0.16682415750843,0.166302402089578,0.867918975776454,0.999874888188067
"60672",171.178645874618,0.0796186993888419,0.232782592357119,0.342030297809797,0.732328091429745,0.999874888188067
"7133",194.699442231095,0.229194340264865,0.462911272405606,0.495115055362149,0.620518907041291,0.999874888188067
"55187",7857.79906359578,0.0867392600201115,0.11582600702399,0.748875509471255,0.453932242658294,0.999874888188067
"677885",22.81278306319,-0.0543941593981532,0.349632103618168,-0.155575414372008,0.876367705432959,0.999874888188067
"105376744",7.28533351636078,-0.0717195632689969,0.514758760382177,-0.139326552142113,0.889192108929597,0.999874888188067
"9249",310.221722210818,0.11870247807623,0.244454920020989,0.485580237313441,0.627264811132449,0.999874888188067
"126755",16.2207168894428,0.394452011618012,0.339592604049002,1.16154476544811,0.245420429429998,0.999874888188067
"10630",100.911231027403,-0.11671785756619,0.295494579120673,-0.394991535592691,0.692849134763107,0.999874888188067
"7799",3495.52533145573,0.248022535489895,0.180553625164585,1.37367796001774,0.169541682161457,0.999874888188067
"23254",1254.9057168139,0.204647263008596,0.210519199912917,0.972107356921599,0.330997142539252,0.999874888188067
"107985467",249.218175539174,-0.0642234306384125,0.218438283491018,-0.29401178956368,0.768748894555959,0.999874888188067
"107985468",47.7270476781065,0.137602681684633,0.186440603024672,0.738051043883527,0.460483431568899,0.999874888188067
"105376762",95.6559895956502,-0.0828056180905903,0.227950906845866,-0.363260753099706,0.716410108209617,0.999874888188067
"105376759",275.897692211161,0.0275143361430837,0.181952361843005,0.151217251946551,0.879804341699604,0.999874888188067
"107985469",63.8098547627856,0.144456333681179,0.283535453331846,0.509482436794629,0.610414106013023,0.999874888188067
"200197",189.848110289594,-0.0128399097914904,0.159256000592397,-0.0806243390750036,0.935740709430088,0.999874888188067
"55092",53.2753950336706,0.206852359609664,0.310126889615027,0.6669926618309,0.504776820718279,0.999874888188067
"727684",11.1398162901954,-0.210851192590254,0.377040976942224,-0.55922619949758,0.576007354823007,0.999874888188067
"114827",76.2561052466512,0.590018216778111,0.231907048300729,2.54420131298897,0.0109527939792695,0.999874888188067
"101927417",6.11027373668288,0.66916495068253,0.547102833290237,1.22310635216093,0.22128952972891,0.999874888188067
"101927441",33.1343889063362,0.255336496743785,0.301314124855312,0.847409648871903,0.396766828190854,0.999874888188067
"79180",1057.05439017998,0.20871599835485,0.143938246889202,1.4500384912671,0.147047785800482,0.999874888188067
"63036",9.80261865862006,-0.0298786256195971,0.371207627698594,-0.0804903331454638,0.935847284322557,0.999874888188067
"105376767",10.3430254603659,-0.612861747482605,0.417127281536139,-1.46924398045997,0.141766625185693,0.999874888188067
"51032",33.4250358186236,-0.172522628006088,0.24298762849999,-0.710005810053391,0.477700533253786,0.999874888188067
"842",240.759100275113,0.187431264710168,0.213052175979852,0.879743489350201,0.378998284223469,0.999874888188067
"23341",1054.84076637173,-0.00122284008215129,0.163532069066109,-0.00747767755361149,0.994033732130666,0.999874888188067
"79814",57.5900597371275,0.0767434102328543,0.218365262355899,0.351445140151346,0.725254422478539,0.999874888188067
"84301",1096.08938247544,0.022934954407928,0.0866482996465308,0.264690184360084,0.791248139631022,0.999874888188067
"6248",217.374600402925,0.136814779286813,0.157649046981304,0.867843998467297,0.385479739824402,0.999874888188067
"23207",2585.93366384651,0.241545582244402,0.231659222629634,1.04267630488674,0.297098235727365,0.999874888188067
"284723",80.3909504910353,0.380028241989086,0.304800067899845,1.24681153979913,0.212466608196781,0.999874888188067
"54751",29.1775886642543,0.415713024521724,0.308182890137835,1.34891662653886,0.17736374713775,0.999874888188067
"440567",122.170785505143,0.340030096898137,0.289412488037606,1.17489780487272,0.240035603943697,0.999874888188067
"729614",128.850864910516,-0.0300479492805896,0.213881760362823,-0.140488600942956,0.888273958300616,0.999874888188067
"23013",4223.58372300847,0.309287456143411,0.288983779102651,1.07025888132478,0.284502797222538,0.999874888188067
